Year,Country_Code,Event,Medal
1976,AUS,1500m freestyle,1
1976,AUS,470 - Two Person Dinghy,2
1976,AUS,hockey,16
1976,AUS,single-handed dinghy (Finn),1
1976,AUS,team,4
1976,AUT,50m pistol (60 shots),1
1976,BEL,1500m,1
1976,BEL,1km time trial,1
1976,BEL,800m,1
1976,BEL,individual,1
1976,BEL,marathon,1
1976,BEL,team,4
1976,BER,+ 81kg (heavyweight),1
1976,BRA,flying dutchman,2
1976,BRA,triple jump,1
1976,BUL,+ 100kg (super heavyweight),1
1976,BUL,- 48kg (light-flyweight),2
1976,BUL,"- 56kg, total (bantamweight)",1
1976,BUL,"56 - 60kg, total (featherweight)",1
1976,BUL,60 - 63.5kg (light-welterweight),1
1976,BUL,"67.5 - 75kg, total (middleweight)",1
1976,BUL,74 - 82kg (middleweight),1
1976,BUL,"75 - 82.5kg, total (light-heavyweight)",1
1976,BUL,800m,1
1976,BUL,82 - 90kg (light-heavyweight),1
1976,BUL,"82.5 - 90kg, total (middle-heavyweight)",1
1976,BUL,90 - 100kg (heavyweight),2
1976,BUL,"91 - 110kg, total (heavyweight)",1
1976,BUL,basketball,12
1976,BUL,discus throw,1
1976,BUL,double sculls (2x),2
1976,BUL,four-oared shell with coxswain (4-),5
1976,BUL,high jump,1
1976,BUL,pair without coxswain (2-),2
1976,BUL,shot put,1
1976,CAN,100m backstroke,1
1976,CAN,200m backstroke,1
1976,CAN,400m freestyle,1
1976,CAN,400m individual medley,2
1976,CAN,4x100m freestyle relay,4
1976,CAN,4x100m medley relay,8
1976,CAN,C-1 500m (canoe single),1
1976,CAN,high jump,1
1976,CAN,individual,1
1976,CUB,+ 81kg (heavyweight),1
1976,CUB,- 48kg (light-flyweight),1
1976,CUB,- 63kg (lightweight),1
1976,CUB,110m hurdles,1
1976,CUB,400m,1
1976,CUB,48 - 51kg (flyweight),1
1976,CUB,54 - 57kg (featherweight),1
1976,CUB,60 - 63.5kg (light-welterweight),1
1976,CUB,67 - 71kg (light-middleweight),1
1976,CUB,71-75kg,1
1976,CUB,75 - 81kg (light-heavyweight),1
1976,CUB,800m,1
1976,CUB,volleyball,12
1976,DEN,1km time trial,1
1976,DEN,fleet/match race keelboat open (Soling),3
1976,DEN,team time trial,4
1976,ESP,470 - Two Person Dinghy,2
1976,ESP,K-4 1000m (kayak four),4
1976,FIN,10000m,1
1976,FIN,5000m,1
1976,FIN,52 - 57kg (bantamweight),1
1976,FIN,javelin throw,1
1976,FIN,pole vault,1
1976,FIN,single sculls (1x),1
1976,FRA,110m hurdles,1
1976,FRA,"60 - 67.5kg, total (lightweight)",1
1976,FRA,63 - 70kg (half-middleweight),1
1976,FRA,Sprint indivual,1
1976,FRA,foil individual,1
1976,FRA,foil team,10
1976,FRA,horizontal bar,1
1976,FRA,team,4
1976,FRG,+ 93kg (heavyweight),1
1976,FRG,100m,2
1976,FRG,100m freestyle,1
1976,FRG,1500m,1
1976,FRG,200m,1
1976,FRG,470 - Two Person Dinghy,2
1976,FRG,4x100m medley relay,4
1976,FRG,4x100m relay,4
1976,FRG,4x400m relay,4
1976,FRG,5000m,1
1976,FRG,50m rifle 3 positions (3x40 shots),1
1976,FRG,50m rifle prone (60 shots),2
1976,FRG,63.5 - 67kg (welterweight),1
1976,FRG,68 - 74kg (welterweight),1
1976,FRG,74 - 82kg (middleweight),1
1976,FRG,Individual Pursuit,1
1976,FRG,Team Pursuit (4000m),4
1976,FRG,Tornado - Multihull,2
1976,FRG,coxless pair (2-),2
1976,FRG,decathlon,1
1976,FRG,flying dutchman,2
1976,FRG,foil team,5
1976,FRG,four-oared shell with coxswain (4-),5
1976,FRG,horizontal bar,1
1976,FRG,individual,4
1976,FRG,javelin throw,1
1976,FRG,pair without coxswain (2-),2
1976,FRG,single sculls (1x),1
1976,FRG,team,11
1976,FRG,épée individual,2
1976,FRG,épée team,4
1976,GBR,10000m,1
1976,GBR,100m breaststroke,1
1976,GBR,200m breaststroke,1
1976,GBR,4x200m freestyle relay,4
1976,GBR,51 - 54kg (bantamweight),1
1976,GBR,80 - 93kg (half-heavyweight),1
1976,GBR,Team Pursuit (4000m),4
1976,GBR,Team competition,3
1976,GBR,Tornado - Multihull,2
1976,GBR,double sculls (2x),2
1976,GBR,eight with coxswain (8+),9
1976,GBR,flying dutchman,2
1976,GBR,open category,1
1976,GDR,"+ 110kg, total (super heavyweight)",2
1976,GDR,100m,1
1976,GDR,100m backstroke,3
1976,GDR,100m breaststroke,1
1976,GDR,100m butterfly,2
1976,GDR,100m freestyle,2
1976,GDR,100m hurdles,1
1976,GDR,1500m,2
1976,GDR,1km time trial,1
1976,GDR,200m,2
1976,GDR,200m backstroke,2
1976,GDR,200m butterfly,3
1976,GDR,200m freestyle,1
1976,GDR,20km walk,2
1976,GDR,25m rapid fire pistol (60 shots),2
1976,GDR,3000m steeplechase,1
1976,GDR,3m springboard,1
1976,GDR,400m,2
1976,GDR,400m freestyle,1
1976,GDR,400m individual medley,1
1976,GDR,4x100m freestyle relay,4
1976,GDR,4x100m medley relay,4
1976,GDR,4x100m relay,8
1976,GDR,4x400m relay,4
1976,GDR,50m pistol (60 shots),2
1976,GDR,52 - 57kg (bantamweight),1
1976,GDR,54 - 57kg (featherweight),1
1976,GDR,62 - 68kg (lightweight),1
1976,GDR,63.5 - 67kg (welterweight),1
1976,GDR,"67.5 - 75kg, total (middleweight)",1
1976,GDR,800m,1
1976,GDR,800m freestyle,1
1976,GDR,Individual Pursuit,1
1976,GDR,K-1 1000m (kayak single),1
1976,GDR,K-1 500m (kayak single),2
1976,GDR,K-2 1000m (kayak double),2
1976,GDR,K-2 500m (kayak double),4
1976,GDR,K-4 1000m (kayak four),4
1976,GDR,Sprint indivual,1
1976,GDR,coxless pair (2-),2
1976,GDR,discus throw,3
1976,GDR,double sculls (2x),4
1976,GDR,eight with coxswain (8+),18
1976,GDR,fleet/match race keelboat open (Soling),3
1976,GDR,football,17
1976,GDR,four without coxswain (4-),4
1976,GDR,four-oared shell with coxswain (4-),10
1976,GDR,handball,14
1976,GDR,high jump,1
1976,GDR,javelin throw,1
1976,GDR,long jump,2
1976,GDR,marathon,1
1976,GDR,pair without coxswain (2-),2
1976,GDR,pair-oared shell with coxswain (2+),3
1976,GDR,pentathlon,3
1976,GDR,pommel horse,1
1976,GDR,quadruple sculls with coxswain (4x),5
1976,GDR,quadruple sculls without coxswain (4x),4
1976,GDR,shot put,1
1976,GDR,single sculls (1x),2
1976,GDR,single-handed dinghy (Finn),1
1976,GDR,team competition,12
1976,GDR,vault,1
1976,HUN,+ 100kg (super heavyweight),1
1976,HUN,"- 52kg, total (flyweight)",1
1976,HUN,- 63kg (lightweight),1
1976,HUN,57 - 62kg (featherweight),1
1976,HUN,"75 - 82.5kg, total (light-heavyweight)",1
1976,HUN,C-1 1000m (canoe single),1
1976,HUN,C-2 1000m (canoe double),2
1976,HUN,C-2 500m (canoe double),2
1976,HUN,K-1 1000m (kayak single),1
1976,HUN,K-1 500m (kayak single),2
1976,HUN,K-2 1000m (kayak double),2
1976,HUN,K-2 500m (kayak double),2
1976,HUN,Team competition,3
1976,HUN,foil individual,1
1976,HUN,foil team,5
1976,HUN,handball,14
1976,HUN,javelin throw,1
1976,HUN,pommel horse,1
1976,HUN,uneven bars,1
1976,HUN,water polo,11
1976,HUN,épée individual,1
1976,IRI,"- 52kg, total (flyweight)",1
1976,IRI,68 - 74kg (welterweight),1
1976,ITA,- 63kg (lightweight),1
1976,ITA,10m platform,1
1976,ITA,25m rapid fire pistol (60 shots),1
1976,ITA,3m springboard,1
1976,ITA,foil individual,2
1976,ITA,foil team,5
1976,ITA,high jump,1
1976,ITA,individual FITA round,1
1976,ITA,individual road race,1
1976,ITA,sabre team,5
1976,ITA,trap (125 targets),1
1976,ITA,water polo,11
1976,JAM,100m,1
1976,JAM,200m,1
1976,JPN,+ 93kg (heavyweight),1
1976,JPN,- 48kg (light-flyweight),1
1976,JPN,"- 56kg, total (bantamweight)",1
1976,JPN,48 - 52kg (flyweight),2
1976,JPN,52 - 57kg (bantamweight),1
1976,JPN,"56 - 60kg, total (featherweight)",1
1976,JPN,62 - 68kg (lightweight),1
1976,JPN,63 - 70kg (half-middleweight),1
1976,JPN,68 - 74kg (welterweight),1
1976,JPN,70 - 80kg (middleweight),1
1976,JPN,80 - 93kg (half-heavyweight),1
1976,JPN,horizontal bar,2
1976,JPN,individual FITA round,1
1976,JPN,individual all-round,2
1976,JPN,open category,1
1976,JPN,parallel bars,2
1976,JPN,pommel horse,1
1976,JPN,team competition,6
1976,JPN,vault,2
1976,JPN,volleyball,12
1976,KOR,- 63kg (lightweight),1
1976,KOR,48 - 52kg (flyweight),1
1976,KOR,57 - 62kg (featherweight),1
1976,KOR,70 - 80kg (middleweight),1
1976,KOR,open category,1
1976,KOR,volleyball,12
1976,MEX,20km walk,1
1976,MEX,54 - 57kg (featherweight),1
1976,MGL,57 - 62kg (featherweight),1
1976,NED,100m freestyle,1
1976,NED,200m freestyle,1
1976,NED,Individual Pursuit,1
1976,NED,skeet (125 targets),1
1976,NED,water polo,11
1976,NOR,double sculls (2x),2
1976,NOR,four without coxswain (4-),4
1976,NZL,1500m,1
1976,NZL,5000m,1
1976,NZL,eight with coxswain (8+),9
1976,NZL,hockey,16
1976,PAK,hockey,16
1976,POL,"- 56kg, total (bantamweight)",1
1976,POL,3000m steeplechase,1
1976,POL,400m,1
1976,POL,48 - 51kg (flyweight),1
1976,POL,4x400m relay,4
1976,POL,50m running target (30+30 shots),1
1976,POL,54 - 57kg (featherweight),1
1976,POL,57 - 62kg (featherweight),1
1976,POL,60 - 63.5kg (light-welterweight),1
1976,POL,"60 - 67.5kg, total (lightweight)",1
1976,POL,63 - 70kg (half-middleweight),1
1976,POL,67 - 71kg (light-middleweight),1
1976,POL,75 - 81kg (light-heavyweight),1
1976,POL,82 - 90kg (light-heavyweight),1
1976,POL,90 - 100kg (heavyweight),1
1976,POL,"91 - 110kg, total (heavyweight)",1
1976,POL,C-2 500m (canoe double),2
1976,POL,Individual competition,1
1976,POL,football,17
1976,POL,handball,14
1976,POL,high jump,1
1976,POL,individual road race,1
1976,POL,pole vault,1
1976,POL,skeet (125 targets),1
1976,POL,team time trial,4
1976,POL,volleyball,12
1976,POR,10000m,1
1976,POR,trap (125 targets),1
1976,PRK,- 48kg (light-flyweight),1
1976,PRK,51 - 54kg (bantamweight),1
1976,PUR,- 48kg (light-flyweight),1
1976,ROU,+ 100kg (super heavyweight),2
1976,ROU,+ 81kg (heavyweight),1
1976,ROU,- 48kg (light-flyweight),1
1976,ROU,48 - 52kg (flyweight),1
1976,ROU,57 - 60kg (lightweight),1
1976,ROU,62 - 68kg (lightweight),1
1976,ROU,63.5 - 67kg (welterweight),1
1976,ROU,71-75kg,1
1976,ROU,75 - 81kg (light-heavyweight),1
1976,ROU,82 - 90kg (light-heavyweight),1
1976,ROU,C-2 1000m (canoe double),2
1976,ROU,K-1 1000m (kayak single),1
1976,ROU,K-1 500m (kayak single),1
1976,ROU,K-2 500m (kayak double),2
1976,ROU,balance beam,2
1976,ROU,floor exercises,1
1976,ROU,handball,14
1976,ROU,individual all-round,1
1976,ROU,javelin throw,1
1976,ROU,quadruple sculls with coxswain (4x),5
1976,ROU,rings,1
1976,ROU,sabre team,5
1976,ROU,team competition,6
1976,ROU,uneven bars,2
1976,SUI,80 - 93kg (half-heavyweight),1
1976,SUI,individual,1
1976,SUI,team,3
1976,SUI,épée team,5
1976,SWE,10m platform,1
1976,SWE,3000m steeplechase,1
1976,SWE,individual road race,1
1976,SWE,tempest,2
1976,SWE,épée team,5
1976,TCH,68 - 74kg (welterweight),1
1976,TCH,Individual competition,1
1976,TCH,Sprint indivual,1
1976,TCH,Team competition,3
1976,TCH,pair-oared shell with coxswain (2+),3
1976,TCH,quadruple sculls without coxswain (4x),4
1976,TCH,shot put,1
1976,TCH,skeet (125 targets),1
1976,THA,- 48kg (light-flyweight),1
1976,TRI,100m,1
1976,URS,+ 100kg (super heavyweight),2
1976,URS,"+ 110kg, total (super heavyweight)",1
1976,URS,+ 93kg (heavyweight),1
1976,URS,- 48kg (light-flyweight),2
1976,URS,"- 52kg, total (flyweight)",1
1976,URS,100m,1
1976,URS,100m breaststroke,3
1976,URS,100m hurdles,2
1976,URS,10m platform,2
1976,URS,1500m,1
1976,URS,200m breaststroke,3
1976,URS,3m springboard,1
1976,URS,400m freestyle,1
1976,URS,400m hurdles,1
1976,URS,400m individual medley,1
1976,URS,48 - 51kg (flyweight),1
1976,URS,48 - 52kg (flyweight),2
1976,URS,4x100m relay,8
1976,URS,4x200m freestyle relay,4
1976,URS,4x400m relay,4
1976,URS,50m rifle prone (60 shots),1
1976,URS,50m running target (30+30 shots),2
1976,URS,51 - 54kg (bantamweight),1
1976,URS,52 - 57kg (bantamweight),2
1976,URS,"56 - 60kg, total (featherweight)",1
1976,URS,57 - 60kg (lightweight),1
1976,URS,57 - 62kg (featherweight),1
1976,URS,"60 - 67.5kg, total (lightweight)",1
1976,URS,62 - 68kg (lightweight),2
1976,URS,63 - 70kg (half-middleweight),1
1976,URS,67 - 71kg (light-middleweight),1
1976,URS,"67.5 - 75kg, total (middleweight)",1
1976,URS,68 - 74kg (welterweight),1
1976,URS,70 - 80kg (middleweight),1
1976,URS,71-75kg,1
1976,URS,74 - 82kg (middleweight),2
1976,URS,"75 - 82.5kg, total (light-heavyweight)",1
1976,URS,80 - 93kg (half-heavyweight),1
1976,URS,800m,1
1976,URS,82 - 90kg (light-heavyweight),2
1976,URS,"82.5 - 90kg, total (middle-heavyweight)",1
1976,URS,90 - 100kg (heavyweight),2
1976,URS,"91 - 110kg, total (heavyweight)",1
1976,URS,C-1 1000m (canoe single),1
1976,URS,C-1 500m (canoe single),1
1976,URS,C-2 1000m (canoe double),2
1976,URS,C-2 500m (canoe double),2
1976,URS,Individual competition,1
1976,URS,K-1 500m (kayak single),1
1976,URS,K-2 1000m (kayak double),2
1976,URS,K-2 500m (kayak double),4
1976,URS,K-4 1000m (kayak four),4
1976,URS,Team Pursuit (4000m),4
1976,URS,balance beam,1
1976,URS,basketball,24
1976,URS,decathlon,1
1976,URS,double sculls (2x),2
1976,URS,eight with coxswain (8+),9
1976,URS,floor exercises,4
1976,URS,foil individual,2
1976,URS,foil team,5
1976,URS,football,17
1976,URS,four without coxswain (4-),4
1976,URS,four-oared shell with coxswain (4-),10
1976,URS,hammer throw,3
1976,URS,handball,28
1976,URS,individual FITA round,2
1976,URS,individual all-round,3
1976,URS,long jump,1
1976,URS,open category,1
1976,URS,pair-oared shell with coxswain (2+),3
1976,URS,parallel bars,1
1976,URS,pommel horse,1
1976,URS,quadruple sculls with coxswain (4x),5
1976,URS,quadruple sculls without coxswain (4x),4
1976,URS,rings,2
1976,URS,sabre individual,3
1976,URS,sabre team,5
1976,URS,shot put,3
1976,URS,single sculls (1x),1
1976,URS,single-handed dinghy (Finn),1
1976,URS,team competition,12
1976,URS,team time trial,4
1976,URS,tempest,2
1976,URS,triple jump,1
1976,URS,vault,3
1976,URS,volleyball,24
1976,USA,+ 81kg (heavyweight),1
1976,USA,+ 93kg (heavyweight),1
1976,USA,100m backstroke,2
1976,USA,100m breaststroke,1
1976,USA,100m butterfly,4
1976,USA,100m freestyle,2
1976,USA,10m platform,2
1976,USA,110m hurdles,1
1976,USA,1500m freestyle,2
1976,USA,200m,2
1976,USA,200m backstroke,3
1976,USA,200m breaststroke,2
1976,USA,200m butterfly,3
1976,USA,200m freestyle,4
1976,USA,3m springboard,3
1976,USA,400m,2
1976,USA,400m freestyle,3
1976,USA,400m hurdles,2
1976,USA,400m individual medley,2
1976,USA,48 - 51kg (flyweight),1
1976,USA,4x100m freestyle relay,4
1976,USA,4x100m medley relay,8
1976,USA,4x100m relay,4
1976,USA,4x200m freestyle relay,4
1976,USA,4x400m relay,8
1976,USA,50m rifle 3 positions (3x40 shots),2
1976,USA,51 - 54kg (bantamweight),1
1976,USA,57 - 60kg (lightweight),1
1976,USA,57 - 62kg (featherweight),1
1976,USA,60 - 63.5kg (light-welterweight),1
1976,USA,62 - 68kg (lightweight),1
1976,USA,68 - 74kg (welterweight),1
1976,USA,71-75kg,1
1976,USA,74 - 82kg (middleweight),1
1976,USA,75 - 81kg (light-heavyweight),1
1976,USA,800m,1
1976,USA,800m freestyle,2
1976,USA,82 - 90kg (light-heavyweight),1
1976,USA,"82.5 - 90kg, total (middle-heavyweight)",1
1976,USA,90 - 100kg (heavyweight),1
1976,USA,Tornado - Multihull,2
1976,USA,basketball,24
1976,USA,coxless pair (2-),2
1976,USA,decathlon,1
1976,USA,discus throw,2
1976,USA,eight with coxswain (8+),9
1976,USA,fleet/match race keelboat open (Soling),3
1976,USA,floor exercises,1
1976,USA,high jump,1
1976,USA,individual,2
1976,USA,individual FITA round,2
1976,USA,javelin throw,1
1976,USA,long jump,3
1976,USA,marathon,1
1976,USA,pole vault,1
1976,USA,single sculls (1x),1
1976,USA,team,7
1976,USA,tempest,2
1976,USA,trap (125 targets),1
1976,USA,triple jump,1
1976,VEN,63.5 - 67kg (welterweight),1
1976,YUG,52 - 57kg (bantamweight),1
1976,YUG,57 - 60kg (lightweight),1
1976,YUG,67 - 71kg (light-middleweight),1
1976,YUG,70 - 80kg (middleweight),1
1976,YUG,74 - 82kg (middleweight),1
1976,YUG,C-1 1000m (canoe single),1
1976,YUG,C-1 500m (canoe single),1
1976,YUG,basketball,12
1980,AUS,100m breaststroke,1
1980,AUS,1500m freestyle,1
1980,AUS,200m backstroke,1
1980,AUS,200m butterfly,1
1980,AUS,200m freestyle,1
1980,AUS,400m,1
1980,AUS,4x100m medley relay,4
1980,AUS,800m freestyle,1
1980,AUS,K-1 500m (kayak single),1
1980,AUT,25m rapid fire pistol (60 shots),1
1980,AUT,individual,1
1980,AUT,single-handed dinghy (Finn),1
1980,AUT,two-person keelboat open (Star),2
1980,BEL,86 - 95kg (half-heavyweight),1
1980,BRA,470 - Two Person Dinghy,2
1980,BRA,4x200m freestyle relay,4
1980,BRA,Tornado - Multihull,2
1980,BRA,triple jump,1
1980,BUL,+ 100kg (super heavyweight),1
1980,BUL,+ 95kg (heavyweight),1
1980,BUL,- 48kg (light-flyweight),1
1980,BUL,"100 - 110kg, total (heavyweight)",1
1980,BUL,100m,1
1980,BUL,48 - 51kg (flyweight),1
1980,BUL,48 - 52kg (flyweight),2
1980,BUL,50m pistol (60 shots),1
1980,BUL,50m rifle prone (60 shots),1
1980,BUL,"56 - 60kg, total (featherweight)",1
1980,BUL,57 - 62kg (featherweight),1
1980,BUL,60 - 65kg (half-lightweight),1
1980,BUL,"60 - 67.5kg, total (lightweight)",2
1980,BUL,62 - 68kg (lightweight),1
1980,BUL,"67.5 - 75kg, total (middleweight)",2
1980,BUL,68 - 74kg (welterweight),1
1980,BUL,74 - 82kg (middleweight),2
1980,BUL,"75 - 82.5kg, total (light-heavyweight)",1
1980,BUL,"82.5 - 90kg, total (middle-heavyweight)",1
1980,BUL,90 - 100kg (heavyweight),2
1980,BUL,C-1 1000m (canoe single),1
1980,BUL,C-1 500m (canoe single),1
1980,BUL,C-2 500m (canoe double),2
1980,BUL,K-1 500m (kayak single),1
1980,BUL,K-4 1000m (kayak four),4
1980,BUL,basketball,12
1980,BUL,discus throw,1
1980,BUL,four-oared shell with coxswain (4-),5
1980,BUL,horizontal bar,1
1980,BUL,individual all-round,1
1980,BUL,pair without coxswain (2-),2
1980,BUL,quadruple sculls with coxswain (4x),5
1980,BUL,quadruple sculls without coxswain (4x),4
1980,BUL,team,5
1980,BUL,volleyball,24
1980,CUB,+ 81kg (heavyweight),1
1980,CUB,- 48kg (light-flyweight),1
1980,CUB,"- 56kg, total (bantamweight)",1
1980,CUB,- 60 kg,1
1980,CUB,100m,1
1980,CUB,110m hurdles,1
1980,CUB,51 - 54kg (bantamweight),1
1980,CUB,54 - 57kg (featherweight),1
1980,CUB,57 - 60kg (lightweight),1
1980,CUB,60 - 63.5kg (light-welterweight),1
1980,CUB,63.5 - 67kg (welterweight),1
1980,CUB,67 - 71kg (light-middleweight),1
1980,CUB,71 - 78kg (half-middleweight),1
1980,CUB,71-75kg,1
1980,CUB,75 - 81kg (light-heavyweight),1
1980,CUB,78 - 86kg (middleweight),1
1980,CUB,"90 - 100kg, total (first-heavyweight)",1
1980,CUB,discus throw,1
1980,CUB,javelin throw,1
1980,CUB,skeet (125 targets),1
1980,DEN,100m breaststroke,1
1980,DEN,Individual Pursuit,1
1980,DEN,Tornado - Multihull,2
1980,DEN,fleet/match race keelboat open (Soling),3
1980,DEN,skeet (125 targets),1
1980,ESP,100m butterfly,1
1980,ESP,50km walk,1
1980,ESP,K-2 1000m (kayak double),2
1980,ESP,K-2 500m (kayak double),2
1980,ESP,flying dutchman,2
1980,ESP,hockey,16
1980,ETH,10000m,2
1980,ETH,3000m steeplechase,1
1980,ETH,5000m,1
1980,FIN,10000m,1
1980,FIN,470 - Two Person Dinghy,2
1980,FIN,5000m,1
1980,FIN,68 - 74kg (welterweight),1
1980,FIN,individual FITA round,2
1980,FIN,single sculls (1x),1
1980,FIN,single-handed dinghy (Finn),1
1980,FRA,+ 95kg (heavyweight),1
1980,FRA,- 60 kg,1
1980,FRA,4x100m relay,4
1980,FRA,71 - 78kg (half-middleweight),1
1980,FRA,Individual Pursuit,1
1980,FRA,K-1 1000m (kayak single),1
1980,FRA,Sprint indivual,1
1980,FRA,foil individual,2
1980,FRA,foil team,10
1980,FRA,open category,1
1980,FRA,épée individual,1
1980,FRA,épée team,5
1980,GBR,100m,1
1980,GBR,100m breaststroke,1
1980,GBR,1500m,2
1980,GBR,200m,1
1980,GBR,200m butterfly,1
1980,GBR,400m hurdles,1
1980,GBR,400m individual medley,1
1980,GBR,4x100m medley relay,8
1980,GBR,4x100m relay,4
1980,GBR,4x400m relay,4
1980,GBR,60 - 63.5kg (light-welterweight),1
1980,GBR,65 - 71kg (lightweight),1
1980,GBR,800m,2
1980,GBR,coxless pair (2-),2
1980,GBR,decathlon,1
1980,GBR,eight with coxswain (8+),9
1980,GBR,four without coxswain (4-),4
1980,GBR,open category,1
1980,GDR,"+ 110kg, total (super heavyweight)",1
1980,GDR,+ 81kg (heavyweight),1
1980,GDR,100m,2
1980,GDR,100m backstroke,3
1980,GDR,100m breaststroke,1
1980,GDR,100m butterfly,4
1980,GDR,100m freestyle,4
1980,GDR,100m hurdles,1
1980,GDR,10m platform,2
1980,GDR,110m hurdles,1
1980,GDR,1500m,2
1980,GDR,1km time trial,1
1980,GDR,200m,1
1980,GDR,200m backstroke,3
1980,GDR,200m butterfly,3
1980,GDR,200m freestyle,3
1980,GDR,20km walk,1
1980,GDR,25m rapid fire pistol (60 shots),1
1980,GDR,3m springboard,2
1980,GDR,400m,3
1980,GDR,400m freestyle,3
1980,GDR,400m hurdles,1
1980,GDR,400m individual medley,1
1980,GDR,470 - Two Person Dinghy,2
1980,GDR,4x100m freestyle relay,4
1980,GDR,4x100m medley relay,4
1980,GDR,4x100m relay,4
1980,GDR,4x200m freestyle relay,4
1980,GDR,4x400m relay,8
1980,GDR,50km walk,1
1980,GDR,50m pistol (60 shots),1
1980,GDR,50m rifle 3 positions (3x40 shots),1
1980,GDR,50m rifle prone (60 shots),1
1980,GDR,50m running target (30+30 shots),1
1980,GDR,54 - 57kg (featherweight),1
1980,GDR,57 - 60kg (lightweight),1
1980,GDR,"60 - 67.5kg, total (lightweight)",1
1980,GDR,63.5 - 67kg (welterweight),1
1980,GDR,65 - 71kg (lightweight),1
1980,GDR,67 - 71kg (light-middleweight),1
1980,GDR,71 - 78kg (half-middleweight),1
1980,GDR,75 - 81kg (light-heavyweight),1
1980,GDR,78 - 86kg (middleweight),1
1980,GDR,800m freestyle,2
1980,GDR,82 - 90kg (light-heavyweight),1
1980,GDR,"82.5 - 90kg, total (middle-heavyweight)",1
1980,GDR,86 - 95kg (half-heavyweight),1
1980,GDR,C-1 1000m (canoe single),1
1980,GDR,C-1 500m (canoe single),1
1980,GDR,C-2 1000m (canoe double),2
1980,GDR,K-1 1000m (kayak single),1
1980,GDR,K-1 500m (kayak single),1
1980,GDR,K-2 500m (kayak double),4
1980,GDR,K-4 1000m (kayak four),4
1980,GDR,Sprint indivual,1
1980,GDR,Team Pursuit (4000m),4
1980,GDR,coxless pair (2-),2
1980,GDR,discus throw,1
1980,GDR,double sculls (2x),4
1980,GDR,eight with coxswain (8+),18
1980,GDR,floor exercises,2
1980,GDR,football,17
1980,GDR,four without coxswain (4-),4
1980,GDR,four-oared shell with coxswain (4-),10
1980,GDR,handball,28
1980,GDR,high jump,3
1980,GDR,individual all-round,1
1980,GDR,javelin throw,2
1980,GDR,long jump,3
1980,GDR,marathon,1
1980,GDR,open category,1
1980,GDR,pair without coxswain (2-),2
1980,GDR,pair-oared shell with coxswain (2+),3
1980,GDR,parallel bars,1
1980,GDR,pommel horse,1
1980,GDR,quadruple sculls with coxswain (4x),5
1980,GDR,quadruple sculls without coxswain (4x),4
1980,GDR,shot put,3
1980,GDR,single sculls (1x),2
1980,GDR,team competition,12
1980,GDR,team time trial,4
1980,GDR,trap (125 targets),1
1980,GDR,uneven bars,2
1980,GDR,vault,2
1980,GDR,volleyball,12
1980,GRE,57 - 62kg (featherweight),2
1980,GRE,fleet/match race keelboat open (Soling),3
1980,GUY,51 - 54kg (bantamweight),1
1980,HUN,+ 100kg (super heavyweight),1
1980,HUN,+ 81kg (heavyweight),1
1980,HUN,- 48kg (light-flyweight),1
1980,HUN,- 60 kg,1
1980,HUN,"100 - 110kg, total (heavyweight)",1
1980,HUN,200m backstroke,2
1980,HUN,200m breaststroke,1
1980,HUN,400m individual medley,1
1980,HUN,48 - 51kg (flyweight),1
1980,HUN,48 - 52kg (flyweight),1
1980,HUN,50m rifle prone (60 shots),1
1980,HUN,57 - 62kg (featherweight),1
1980,HUN,68 - 74kg (welterweight),1
1980,HUN,74 - 82kg (middleweight),1
1980,HUN,82 - 90kg (light-heavyweight),1
1980,HUN,"82.5 - 90kg, total (middle-heavyweight)",1
1980,HUN,C-2 500m (canoe double),2
1980,HUN,Individual competition,1
1980,HUN,K-2 1000m (kayak double),2
1980,HUN,K-2 500m (kayak double),2
1980,HUN,Team competition,3
1980,HUN,flying dutchman,2
1980,HUN,foil individual,1
1980,HUN,foil team,5
1980,HUN,open category,1
1980,HUN,pommel horse,1
1980,HUN,sabre individual,1
1980,HUN,sabre team,5
1980,HUN,team competition,6
1980,HUN,water polo,11
1980,HUN,épée individual,1
1980,IND,hockey,16
1980,IRL,48 - 51kg (flyweight),1
1980,IRL,flying dutchman,2
1980,ITA,- 48kg (light-flyweight),1
1980,ITA,200m,1
1980,ITA,20km walk,1
1980,ITA,3m springboard,1
1980,ITA,4x400m relay,4
1980,ITA,60 - 63.5kg (light-welterweight),1
1980,ITA,65 - 71kg (lightweight),1
1980,ITA,basketball,12
1980,ITA,high jump,1
1980,ITA,individual,1
1980,ITA,individual FITA round,1
1980,ITA,sabre team,5
1980,ITA,team,4
1980,ITA,trap (125 targets),1
1980,ITA,two-person keelboat open (Star),2
1980,JAM,1km time trial,1
1980,JAM,200m,2
1980,LIB,+ 100kg (super heavyweight),1
1980,MEX,3m springboard,1
1980,MEX,individual,1
1980,MEX,team,10
1980,MGL,52 - 57kg (bantamweight),1
1980,MGL,60 - 65kg (half-lightweight),1
1980,MGL,65 - 71kg (lightweight),1
1980,MGL,68 - 74kg (welterweight),1
1980,NED,4x100m freestyle relay,4
1980,NED,86 - 95kg (half-heavyweight),1
1980,NED,marathon,1
1980,POL,+ 100kg (super heavyweight),1
1980,POL,"+ 110kg, total (super heavyweight)",1
1980,POL,"- 56kg, total (bantamweight)",1
1980,POL,100m hurdles,1
